_key,username,location,postcount,likes,post,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
505,Cade44,,2,0,['看着'],,,,,,,,,,,
506,619919,gulbarga,2,0,"['震惊', '球', '看到', '头发', '时', '脸颊', '看见', '满足', '圣诞老人', '市场', '搬进', '鹦鹉', '人', '问克', '说谎', '回复', '说', '奠定']",,,,,,,,,,,
507,032Dac,,93,216,"['将', '关键', '抬到', '人类', '失踪', '遗漏', '羞于', '缺席', '认为', '想到', '会', '告诉', '是', '男人', '必须', '投掷', '信息', '朋友', '醒来', '没有', '品尝', '感觉', '干燥', '疯', '足以', '坠入', '看起来', '疯狂', '局域网', '意思', '上帝', '最', '男性', '情人', '住在一起', '人', '都', '有', '美好', '已经', '清楚', '需要', '程度', '肉']",,,,,,,,,,,
508,255050,,2,0,"['翻译', '是', '最好', '计划', '高音', '扬声器', '问候']",,,,,,,,,,,
509,333032,,8,7,"['很', '难硬', '是', '错', '新', '兄弟', '问候', '爱', '盲目', '想念', '妈妈']",,,,,,,,,,,
510,602121,صحفي وكاتب وشاعر,1,0,"['欢迎', '来到', '网站', '朋友']",,,,,,,,,,,
511,aa0065,,997,149,"['请', '跟我来', '开始', '不知', '何故', '倒', '感觉', '呵呵', '没有', '喜欢', '教科书', '很', '好', '国家', '更多']",,,,,,,,,,,
512,EA7885,,21762,30071,"['棍子', '真相', '是', '雌性', '珍贵', '性感', '游戏']",,,,,,,,,,,
513,166465,VILLAHEERMOSA TABASCO,24,0,"['留下', '会', '让', '留下来', '希望', '真实', '看', '看到', '程序', '侦听', '生病', '已经', '跟着', '娃娃', '轮到', '推荐', '做', '健康', '见到', '必须', '跟随', '派对', '清除', '爸爸', '富含', '啤酒']",,,,,,,,,,,
514,f10944,,9,0,"['看起来', '像', '也', '战斗', '比赛', '是', '低空', '区域', '崛起', '不想', '失去', '识别', '空', '女人', '获奖', '战争', '少女', '飞行', '胜地', '训练', '教练', '侄女', '说话', '不会', '嘴巴', '说', '指挥官', '天空', '更加', '水', '更快', '需要', '力量', '我会', '帮', '心脏', '沉重', '家伙', '等待', '逃避', '拍摄', '会', '满足', '人', '时候', '蓬松', '累', '继续', '阻止', '已', '下跌', '超过', '到', '老', '邻里', '战士', '出现']",,,,,,,,,,,
515,fed8631,,5,0,"['到', '喜欢', '玩', '不', '自由', '加入']",,,,,,,,,,,
516,1243759,,7,0,"['快乐', '大', '一直', '像', '较旧', '妹妹', '是否', '存在', '出生', '志', '往常', '做', '训练', '遇见', '姐姐', '是', '善良', '遇到', '交通', '学校', '学生', '聚集', '让', '见面']",,,,,,,,,,,
517,8224225,,1,0,[],,,,,,,,,,,
518,cdeaf,,1,0,"['用于', '注册', '信息']",,,,,,,,,,,
519,9559a,,3,48,[],,,,,,,,,,,
520,fadef,Curitiba,7,0,"['女孩', '改善', '确认', '将', '是', '参与者', '腐烂', '地狱', '时候', '知道', '到', '主人', '低价', '傻瓜', '天使', '踩到', '地方', '妈妈', '肥胖', '坐在', '听', '不到', '立体声', '讨厌', '让', '速度', '放慢', '愚蠢', '需要', '小时', '来', '煮', '米饭']",,,,,,,,,,,
521,C1164,,5,0,"['抱歉', '打扰', '是', '坚定', '女性', '看', '警告', '非常', '糟糕', '家伙', '还有', '事', '让', '成为', '朋友', '就要', '特别', '小心', '会', '假装', '有', '相同', '兴趣', '知道', '使用', '女孩', '绝对', '下', '目标', '已经', '看到', '现实生活', '听', '起来', '要', '推', '特的', '人', '来', '魅力', '引诱', '进行', '性爱']",,,,,,,,,,,
522,Fb25F,,1,0,['戏剧'],,,,,,,,,,,
523,Cad80,,7,0,"['是', '盲目', '灯泡', '雾', '模糊', '无情', '空', '世界', '日子', '工作', '坏人', '想要', '休息', '当然', '站', '不再', '生命']",,,,,,,,,,,
524,DFD89,Mbabane/Swaziland,1,0,['世界'],,,,,,,,,,,
525,DA6b0,,3,5,"['是', '撕裂', '喜欢', '太', '做', '特殊', '方式', '回复', '很']",,,,,,,,,,,
526,Ede1D,,1,0,"['活动家', '恐怖分子', '适用', '纵火', '温和', '态度']",,,,,,,,,,,
527,72402,,4,0,"['收到', '条', '消息', '会议']",,,,,,,,,,,
528,adc88,USA/Germany,68,0,"['世界', '最好', '乐队', '床', '尊重', '让', '回来', '日子', '礼貌', '红色', '白色', '蓝色', '愤怒', '人', '基思', '伟大', '歌', '绿色', '领域', '很棒', '信息', '放在', '孩子', '看', '赃物', '洞', '稍后', '感谢']",,,,,,,,,,,
529,8224225,,1,0,[],,,,,,,,,,,
530,26731,26731,173,0,"['发布', '恶劣', '天气', '声明', '直到', '严重', '雷暴', '警告', '洗衣店']",,,,,,,,,,,
531,67Aea,,6,516,[],,,,,,,,,,,
532,a3561,,1,0,[],,,,,,,,,,,
533,91300,歌舞伎町^_^,1749,2483,"['留在', '是', '人', '复制', '日记', '加固', '长', '贼', '侦察', '背景', '假', '阳具', '派', '想', '做', '太', '开心', '死', '感觉', '好', '必须', '洗', '要', '睡觉', '将', '享受', '乐趣', '不能', '削减', '好人', '知道', '要求', '预约', '迷路', '去', '政策', '无法', '浮动', '头', '生活', '没有', '不耐烦', '愿景', '低', '似乎', '识别']",,,,,,,,,,,
534,17833,17833,219,0,"['严重', '雷暴', '警告', '发布', '直到', '州', '天气', '声明', '手表', '闪现', '学院', '闪光', '潮', '腕表']",,,,,,,,,,,
535,2040F,,6,0,"['胜利', '继续', '活动', '话', '图片', '成人', '儿童', '谜题', '是', '作为', '朋友', '都', '没有', '也']",,,,,,,,,,,
536,C2482,,3,0,"['安息', '是', '最好', '冒险', '乐队', '圣地']",,,,,,,,,,,
537,c9901,mexico,1,1,[],,,,,,,,,,,
538,57058,57058,201,0,"['发布', '恶劣', '天气', '声明', '到', '严重', '直到', '闪光', '腕表', '雷暴', '手表', '暴风', '急', '预测', '中心']",,,,,,,,,,,
539,Cc91C,,1,0,['好'],,,,,,,,,,,
540,fafba,,4,0,"['收到', '了玩', '邀请', '链接', '下载', '游戏', '获得', '免费', '芯片', '住', '库存', '转动']",,,,,,,,,,,
541,ae995,,39,55,"['必须', '朋友', '赚取', '事', '尊重', '时间', '休息', '赶快', '苦乐', '参半', '时刻', '实现', '花', '小时', '项目', '到', '认为', '是', '人', '可能', '会', '说', '疯', '有', '动力', '最好', '交换', '难', '不', '值得', '获得', '标题', '醒来', '希望', '看到', '板块', '都', '做', '世界']",,,,,,,,,,,
542,FAFC4,,281,250,"['期待', '支持', '等待', '新', '推', '特', '帐号', '朋友', '遵循', '烟雾', '迷', '页面', '帐户', '浏览', '扇形']",,,,,,,,,,,
543,f9b99,,26,0,"['有幸', '人', '都', '有', '立刻', '加', '寺庙', '工作', '保留']",,,,,,,,,,,
544,b14d3,,5,0,"['人', '必须', '看看', '篇文章', '赚', '妈妈', '家庭', '工作', '小时', '了解', '是', '住宿', '逗留', '店', '获得', '点击', '留在', '赚取', '近', '收入']",,,,,,,,,,,
545,FF2F8,,89,3,"['代表', '光', '乐趣', '上帝', '创造', '缓慢', '意见', '仍然', '是', '最好']",,,,,,,,,,,
546,96093,96093,423,0,"['发布', '高风', '警告', '直到', '手表']",,,,,,,,,,,
547,73553,73553,389,0,"['发布', '恶劣', '天气', '声明', '严重', '雷暴', '警告', '直到', '时分', '发出', '手表']",,,,,,,,,,,
548,b35b2,,14,37,"['上帝', '让', '父亲', '火', '空值', '是', '离开', '医院', '皇冠', '副本', '纸', '健康', '视频', '空气', '报价', '场景', '紧急', '重要', '黑手党', '权利']",,,,,,,,,,,
549,cac0e,United Kingdom,213,609,"['刚刚', '发现', '惊人', '有', '路线图', '是否', '仍', '桌面上', '具有', '全动', '支持', '全程', '是', '问', '更', '像是', '颜色', '具体', '取决于', '距离', '不', '知道', '工作', '键盘', '保持', '将', '电子邮件', '选项卡', '也', '处理', '热量', '没有', '看到', '看起来', '像', '静态', '漫射', '地图', '烤制', '灯光', '伙伴', '对此', '真的', '希望', '不会', '成为', '事', '意味着', '击败', '会议', '变得', '更加', '糟糕', '也许', '稍后', '设备', '只', '需要', '冷却', '几度', '可能', '很好', '卡', '魔术', '效果']",,,,,,,,,,,
550,3711F,,2411,661,"['想要', '灵魂', '开始', '参与', '将', '启动', '心', '播放', '未', '标记', '也', '无法', '理解', '故事', '改变', '手机', '电视', '钱', '想', '让', '精神力量', '睡觉', '看', '剑', '图表', '推文', '已经', '有趣', '笑', '牙', '官方', '视频', '取得', '成功', '希望', '听到', '泪水', '分', '停止', '违反', '分手', '山谷', '有', '人', '男子', '占', '大约', '错过', '期待', '重新', '动漫', '来自', '借口']",,,,,,,,,,,
551,44126,44126,2760,0,"['发布', '高风', '警告', '到', '直到', '手表', '距', '恶劣', '天气', '声明', '严重', '雷暴', '闪光']",,,,,,,,,,,
552,D0172,J.town,1,0,['困惑'],,,,,,,,,,,
553,36382,,1,0,[],,,,,,,,,,,
554,ead29,,9,8,"['餐厅', '战争', '兴奋', '爱情', '烹饪', '成为', '怀', '无辜', '凶悍', '爱', '纤维', '睫毛膏', '想要', '更', '钱', '读', '赚取', '现金', '好', '方法', '不能', '行动', '年龄', '退出', '就', '像', '再次']",,,,,,,,,,,
555,59045,,2,0,"['刚', '发现', '追随者', '地方', '找到', '玩']",,,,,,,,,,,
556,baad6,,1,0,"['做', '推', '特']",,,,,,,,,,,
557,bd2db,,1,0,[],,,,,,,,,,,
558,619bd,,1,0,[],,,,,,,,,,,
559,dabc4,,1,0,[],,,,,,,,,,,
560,D7Aa9,,232,123,"['监狱', '想', '去', '鱿鱼', '闻', '钓鱼', '是', '全部', '差异', '笑', '言论', '将', '发射', '就是', '坏', '严重', '推荐', '最好', '杰作', '代码', '蓝色', '更', '有趣']",,,,,,,,,,,
561,d2d2a,,3,3,"['希望', '赢得', '音乐奖', '成功', '爱', '金融危机', '追求', '威胁', '角色']",,,,,,,,,,,
562,70062,70062,902,0,"['发布', '手表', '到', '严重', '雷暴', '警告', '直到', '恶劣', '天气', '声明', '预测', '中心', '闪现']",,,,,,,,,,,
563,fc295,NY and LA | 80/20,5560,0,"['尺寸', '百老汇', '价格下降', '咳嗽', '滴', '自由', '女神像', '释放', '可满', '减速', '火箭', '高', '做']",,,,,,,,,,,
564,a28a1,,1,0,"['得分', '分']",,,,,,,,,,,
565,F5472,,1,0,[],,,,,,,,,,,
566,38317,38317,217,0,"['严重', '天气', '声明', '发布', '直到', '雷暴', '警告', '闪现', '闪光', '恶劣']",,,,,,,,,,,
567,72510,不毛地帯,30610,1463,"['有', '可能', '靠近', '大', '网站', '专栏', '花白色', '亲自', '飞机', '工作', '处理', '绘图', '是', '新', '论文', '生病', '要', '喊', '手指', '好', '召唤', '课程', '成功', '小时', '查看', '相关', '注册', '尝试', '执行', '操作', '试图', '认为', '想', '等待', '超过', '暂时', '很']",,,,,,,,,,,
568,edaa4,,1,0,[],,,,,,,,,,,
569,20169,20169,675,0,"['发布', '严重', '雷暴', '警告', '直到', '恶劣', '天气', '声明', '洗涤', '时', '剧烈']",,,,,,,,,,,
570,0ff10,,4,0,"['生计', '作用', '想', '成为']",,,,,,,,,,,
571,Dad80,,2,20,"['便士', '不', '支持', '禁止', '成员', '学校', '可能', '做']",,,,,,,,,,,
572,65711,65711,333,0,"['严重', '雷暴', '警告', '发布', '直到', '天气', '声明', '手表', '恶劣', '到']",,,,,,,,,,,
573,0942C,,15,76,"['是', '喜欢', '来到', '来源', '更多', '看着', '照片', '不能', '拔出', '拿出', '外向', '听到', '做', '更', '知道', '主题', '良好']",,,,,,,,,,,
574,64946,,3,0,"['生活', '选举', '已经', '派遣', '人们']",,,,,,,,,,,
575,56699,Saude,21,15,"['扔给', '保持', '撒谎', '类似', '用户名', '还', '记得', '是', '思维', '主题', '收集', '不', '害怕', '同样', '离开', '周年纪念', '将', '希望', '追随', '真的', '很', '爱', '树木', '想念', '才', '感受', '到', '乐趣']",,,,,,,,,,,
576,bcc22,,580,32,"['没有', '人', '风筝', '是', '愿望', '会', '想到', '非常', '想念', '要', '记住', '开始', '播放', '最终', '喜欢', '到', '呵呵', '爱', '只能', '住', '结束', '了让', '更好', '更', '容易', '美味', '准备', '好', '不', '施加', '认为', '继续', '抱怨']",,,,,,,,,,,
577,58551,,3,0,[],,,,,,,,,,,
578,BF345,,543,0,"['企鹅', '舞蹈', '摄影', '挑战', '雪', '已经', '证实', '人们', '思想', '记住', '先知', '和平', '谈话', '进入', '洞', '咖啡', '事', '就', '留下', '问', '人', '会', '做', '例如', '说', '还', '记得', '年龄', '短暂', '欺骗', '是', '血液', '分析', '来自', '丈夫', '单独', '写', '消除', '蛇', '啤酒', '批评', '父母', '女孩', '没有', '问题', '男性', '儿子', '难过', '真的', '携带', '心脏', '负担', '地方', '让', '谈谈', '累', '人民', '仍然', '竞争', '水分']",,,,,,,,,,,
579,C1340,,212,1,"['啤酒', '将', '是', '卷曲', '有点', '有', '意义', '海安', '回顾', '意思', '离开', '房间', '觉得', '没有', '回家', '笑', '都', '要', '享受', '悲伤', '脸', '应该', '抛弃', '愤怒', '回来', '没事', '睡觉', '蓝调', '女人', '很好', '想读', '下巴', '手', '个人', '则', '允许', '专业', '工作', '人们', '时间', '平庸', '错误', '摇摆', '甜蜜', '差距', '收到', '艰难', '词', '成为', '专业人士', '真的', '不', '思考', '舒服', '返工', '兄弟', '找到', '手机', '看到', '推文', '气氛', '好', '商店', '事故', '继续', '菜单', '美味', '尽心', '硕士', '个性', '去', '星', '回车', '时刻', '看看', '盛开', '樱花', '困倦', '喝醉', '樱桃', '完整', '很快', '就', '会', '指控', '眼', '鹰嘴', '面条', '鼻子', '像', '瀑布', '流淌', '品尝']",,,,,,,,,,,
580,7a031,setagaya,194,2,"['谈论', '求职', '大学生', '成为', '人', '不', '愉快', '看', '是', '结束', '幸福', '战争', '清洁', '糟糕', '希望', '小时', '上床睡觉', '已经', '无聊', '折扣', '怀旧', '招聘', '新闻', '助理', '寻找', '看好', '购物', '很', '线', '汗水', '太', '热']",,,,,,,,,,,
581,1Aa00,,28438,0,"['是', '天空', '打破', '土地', '从好', '行为', '工作', '信徒', '没有', '脂肪', '上帝', '问', '看不见', '证词', '满意', '愤怒', '富人', '意图', '贫困', '提出', '话语', '看到', '污垢', '靠近', '坟墓', '门', '否认', '父母', '人民', '野兽', '统一', '账户', '就', '怜悯', '不', '相信', '人为', '网格', '天堂', '主', '地球', '奴隶', '牧草', '伴侣', '必须', '醒来', '真理', '图像', '创造', '更好', '看', '照片', '命运', '天使', '说', '线条', '背叛', '世界', '妇女', '朋友', '有', '孩子', '困惑', '珍珠', '人类']",,,,,,,,,,,
582,5599E,,75,0,"['是', '可能', '国王', '我会', '病房', '将', '无法', '做', '女性', '胃口', '蜂蜜', '发现']",,,,,,,,,,,
583,fcce4,,3,6,[],,,,,,,,,,,
584,a3920,اليمن ,32,2,"['服务', '找', '不到', '舌头', '是', '真的', '品尝', '后续', '行动', '壮丽', '减达', '不', '买', '关闭', '数字', '演员', '好', '下沉', '移动', '想要', '想', '宣布', '脖子', '上帝', '奖励', '知道', '残疾人', '椅子', '亲爱', '无法', '捕获']",,,,,,,,,,,
585,4303E,,2558,2819,"['睡觉', '好好', '蘑菇', '看起来', '像', '猫塔', '好笑', '磨机', '太', '始终', '坚持', '开始', '钩针', '编织', '看到', '结', '很', '使用', '初学者', '爷爷', '床上', '可爱', '狗', '秘密', '地面', '老', '写', '难', '挤压', '有趣', '长', '慢慢', '看着', '摇曳', '吊床', '森林', '喝啤酒', '收费', '刷新', '睡袋', '放在', '草地', '繁荣', '天空', '繁星', '是', '啤酒']",,,,,,,,,,,
586,56307,56307,315,0,"['严重', '雷暴', '手表', '发布', '直到', '恶劣', '天气', '声明', '到', '警告']",,,,,,,,,,,
587,224Ae,,30,4,"['无聊', '继续', '看', '视频', '相同', '爱', '让', '笑', '已经', '推特', '跟随', '意味着', '关注', '答案', '来', '访问', '最好', '朋友', '欢迎']",,,,,,,,,,,
588,0048f,,2018,1,"['是', '妻子', '头脑', '看', '知道', '欺负', '会', '问', '大', '兄弟', '正谷', '未修改', '例子', '追随', '告诉']",,,,,,,,,,,
589,67536,Brasil,1,0,"['查看', '新', '网站', '随访', '建议', '意见', '都', '会', '给我发', '邮件', '拥抱']",,,,,,,,,,,
590,18Dea,,2,0,[],,,,,,,,,,,
591,a9354,おおさかぁ,8,0,"['牙周病', '是', '事情', '隐藏', '牙医', '候诊室', '开始', '不好', '休息', '会议', '月亮', '也', '出来', '风', '很', '见到', '录制', '观察', '未知', '遭遇', '嘲笑', '微妙', '距离感', '大堂', '享受', '凉爽', '约会', '地点', '闻名', '注册', '完成']",,,,,,,,,,,
592,ff0c1,الله وأكبر,6125,1,"['上帝', '愿', '上帝保佑', '匍匐', '祈祷', '我会', '发现', '创作', '听到', '听觉', '力量', '最好', '创造者', '害怕', '让', '想要', '伊斯兰教', '穆斯林', '奖励', '人数', '王位', '重量', '话语', '突破', '容易', '轻松', '会', '悲伤', '怜悯', '寻求', '主', '懒惰', '邪恶', '请', '宽恕', '全能', '悔改', '创造', '死亡', '问候', '生命', '拯救', '母亲', '问', '幸福', '救', '手', '希望', '伟大', '是', '根源']",,,,,,,,,,,
593,66961,,14,0,"['急流', '时间', '会', '发生', '很好', '事情']",,,,,,,,,,,
594,C0056,,3,0,"['来到', '听到', '看着']",,,,,,,,,,,
595,65Caa,,5,0,"['要', '永远', '挥手', '朋友', '是', '玩用', '粉碎', '有', '睡眠']",,,,,,,,,,,
596,6171E,,16,0,"['使徒', '袭击', '还', '热门', '动漫', '福音', '赛和', '都', '合作', '卡', '我会', '停止', '也', '出现', '是', '街机', '游戏', '版本', '举行', '怪物', '罢工', '互锁', '活动', '获得', '原始', '将', '进入', '会议', '国宝', '人民', '营', '新', '过剩', '挑战', '还有', '人', '突破', '到', '登录', '提供', '属性', '演变', '项', '分发', '物品', '会', '查看', '了解', '详情', '起来', '电影', '太空', '地方', '去', '熟悉', '州', '敌人', '碎片', '收集', '击败', '碎纸机', '突破性', '纪念', '脱位', '野兽', '球', '到达', '有限', '检查', '地球', '思想', '做', '发生', '时间', '寄生虫', '协作', '实施', '角色', '右手', '寄生', '缠扰', '学位', '商店', '找到']",,,,,,,,,,,
597,cada4,,1,0,"['大家', '赚', '看看', '是', '制作']",,,,,,,,,,,
598,3702e,Java,35,4,"['朋友', '机会', '没有', '有', '必须', '支付', '价格', '来', '保护', '讨厌', '喜欢', '填写', '饥饿', '蚂蚁', '咬', '兄弟', '抛弃', '会', '发生', '是', '测试', '病人']",,,,,,,,,,,
599,0f038,,6,31,[],,,,,,,,,,,
600,15828,15828,179,0,"['闪光', '腕表', '发布', '直到', '恶劣', '天气', '声明', '截至', '严重', '雷暴', '警告', '剧烈']",,,,,,,,,,,
601,79a9a,Qatar,426,0,"['坦率地', '改变', '人', '更', '有', '弥补', '完成', '甚至', '悲伤', '羡慕', '人们', '剥夺', '上帝', '老师', '是', '精神', '喜欢', '认为', '机会', '来到', '儿子', '自由', '心', '嘴唇', '奇怪', '艾滋病', '没有', '出现', '希望', '能', '时间', '带来', '忘记', '嘴巴', '留下', '出席']",,,,,,,,,,,
602,d3f4c,,1,0,[],,,,,,,,,,,
603,28b93,,7,6,"['功效', '告诉', '烟雾', '我会', '秘密', '蜜', '哭泣']",,,,,,,,,,,
604,20Bbc,,25,0,"['爱', '听', '没有', '野餐', '知道', '撒谎', '方法', '应该', '女孩', '鲜花', '类型', '是', '红色', '讨厌', '日子', '想住', '国家', '音乐', '小时', '时候', '睡觉', '最', '喜欢', '年龄', '上帝', '创造', '做', '药丸']",,,,,,,,,,,
605,ddefa,,633,10699,"['是', '小', '世界', '国家', '代表', '感谢', '呈现', '表演者', '家庭', '步行', '水', '阅读', '筹集资金', '建造', '井', '将', '筹款', '机构', '小跑', '跳舞', '结束', '好', '方法', '开幕', '没有', '让', '国王', '学生', '失望', '惊人', '人才', '旅客', '退伍军人', '工作人员', '锦标赛', '乐队', '表现', '良好', '做', '工作', '有', '机会', '进行', '社区', '工程', '举行', '推出', '伟大', '回答', '问题', '最好', '来', '室', '牵引', '治疗', '装满', '好吃', '外观', '访问', '鬼屋', '灯光', '运动', '传感器', '声音', '微控制器', '道具', '都', '意味着', '吓唬', '喊出来', '夫人', '导游', '团队', '去']",,,,,,,,,,,
606,67109,67109,536,0,"['发布', '恶劣', '天气', '声明', '直到', '严重', '雷暴', '警告', '到']",,,,,,,,,,,
607,72274,,12,0,"['懒得', '上班', '想', '再', '生病', '再也', '没有', '醒来', '再次', '很', '找到', '老板', '必须', '阅读', '唤醒', '愚蠢', '工作', '等待', '立即', '开始', '购物', '查看', '未能', '新页面', '需求', '来', '看看', '要', '做', '留在']",,,,,,,,,,,
608,CC424,,1,0,"['要', '拿出', '白色', '靴子']",,,,,,,,,,,
609,AA8DD,,39,450,"['认为', '眼睛', '是', '信仰', '更', '上帝', '好', '妇女', '作为', '鞋子', '外观', '看到', '就', '像', '看看', '责怪', '知道', '看待']",,,,,,,,,,,
610,44529,最近川崎に,20,0,"['遇到', '芋头', '觉得', '很', '冷', '想', '早点', '回去', '流鼻涕', '不会', '停止', '我会', '尝试', '购买', '纳豆', '泡菜', '试图', '挑战', '仓库', '吃纳', '豆', '水疗', '中心', '吃', '练习', '下雨', '日子', '说', '爷爷', '没有', '跳跃', '部分', '孤单', '人', '感觉', '都', '生气', '做', '适得', '也', '好', '特别', '是', '试', '喜欢', '不', '知道', '公司', '故事', '糟糕', '做不了', '有', '人们', '头像', '导航', '家庭', '女人', '告知', '女孩', '承认', '很棒', '孩子', '花', '愚弄']",,,,,,,,,,,
611,DFeda,,4,2,"['保存', '士兵', '轨道', '签署', '请愿', '是', '很棒', '书', '喜欢', '手机', '照片', '空间', '支持', '心脏', '查看', '页面']",,,,,,,,,,,
612,66835,66835,308,0,"['严重', '雷暴', '手表', '发布', '直到', '预测', '到', '恶劣', '天气', '声明', '警告', '闪现']",,,,,,,,,,,
613,98902,98902,531,0,"['警告', '发布', '直到', '闪现', '闪光', '手表']",,,,,,,,,,,
614,46550,46550,362,0,"['严重', '雷暴', '警告', '发布', '直到', '恶劣', '天气', '声明', '发出', '手表', '闪光', '腕表']",,,,,,,,,,,
615,70800,,3,0,"['有', '叫做', '绒', '男朋友', '挥动', '去', '酷']",,,,,,,,,,,
616,12173,12173,337,0,"['闪现', '警告', '发布', '直到', '闪光', '恶劣', '天气', '声明', '严重', '雷暴', '截至', '剧烈']",,,,,,,,,,,
617,E3665,,1,0,[],,,,,,,,,,,
618,ae735,,8,0,"['单身', '妈妈', '是', '竖起', '大拇指', '很', '自豪', '讨厌', '醒来', '工作', '尝试', '事', '老板', '必须', '阅读', '问题', '糟透了', '同事', '就是', '让', '仍然', '懒得', '上班', '想', '太', '期待', '起床', '所有人', '都', '珍惜', '灿烂', '下载']",,,,,,,,,,,
619,6EAF6,,1,0,['规则'],,,,,,,,,,,
620,48478,,44,0,['未命名'],,,,,,,,,,,
621,E9811,,1,0,"['验证', '推', '特', '帐号']",,,,,,,,,,,
